ID Empresa:,,,,,,,,,,,
RFC:,,,,,,,,,,,
Folio:,,,,,,,,,,,
Fecha Inicial:,,,,,,,,,,,
Fecha Final:,,,,,,,,,,,
Pagos,,,,,,,,,Factura,,
ID,Usuario,Fecha de elaboración,Tipo de factura,Importe,Conceptos,Empresa,Serie,Rfc,Folio,Fecha de factura,Estatus
245,g.velazquez004,24/08/2015,FACTURA,139200,OPERACIÓN DE CURSO LTO VIRTUAL 2/6.. ,EDU,ECC,OWI010726LC1,44011,24/08/2015,FACTURADO
3,g.velazquez004,24/08/2015,FACTURA,174000,Curso habilidades de supervisión.. ,EDU,ECC,AAC030707E87,44009,24/08/2015,FACTURADO
464,g.velazquez004,24/08/2015,FACTURA,183648.3,"Impartición de programa de formación institucional, Módulo 2.. ",EDU,ECC,ARG990409TB3,44008,24/08/2015,FACTURADO
580,g.velazquez004,19/08/2015,FACTURA,27840,"CURSO DE CONTABILIDAD NORMATIVA, DURACIÓN 12 HORAS, LOS DÍAS 20,21,27 Y 28 DE AGOSTO 2015, CINCO PARTICIPANTES, MODALIDAD PRESENCIAL.. ",EDU,ECC,JBC0903056Y7,43310,19/08/2015,FACTURADO
568,g.velazquez004,13/08/2015,FACTURA,42456,"SEMINARIO ""EL PAPEL DEL CONTRALOR EN UNA OPERACIÓN GLOBAL"" DURACIÓN 12 HORAS, 2 DE 2.. ",EDU,ECC,SPK090225B28,42038,13/08/2015,FACTURADO
62,g.velazquez004,13/08/2015,FACTURA,663072,"13 CURSOS IMPARTIDOS EN LOS MESES DE MAYO A JULIO 2015, EN DISTINTAS ENTIDADES DE LA REPÚBLICA MEXICANA.. ",EDU,ECC,CJF950204TL0,42037,13/08/2015,FACTURADO
67,g.velazquez004,13/08/2015,FACTURA,35496,"Desarrollo de contenidos para artículos Aspel, 5 de 8.. ",EDU,ECC,AME860107KD9,41883,13/08/2015,FACTURADO
89,g.velazquez004,12/08/2015,FACTURA,22040,"TALLER ""LIDERAZGO ORIENTADO A RESULTADOS"" 5 DE 7.. ",EDU,ECC,GMP980522BZ1,41588,12/08/2015,FACTURADO
568,g.velazquez004,12/08/2015,FACTURA,42456,"SEMINARIO ""EL PAPEL DEL CONTRALOR EN UNA OPERACIÓN GLOBAL"" DURACIÓN 12 HORAS. 1 DE 2.. ",EDU,ECC,SPK090225B28,41587,12/08/2015,FACTURADO
98,g.velazquez004,11/08/2015,FACTURA,86304,"CURSO REDACCIÓN EJECUTIVA Y ORTOGRAFÍA, 20 PARTICIPANTES.. ",EDU,ECC,AXX970225GL0,41272,11/08/2015,FACTURADO
563,g.velazquez004,11/08/2015,FACTURA,31900,EVALUACIÓN DE COMPETENCIAS PARA 5 PERSONAS.. ,EDU,ECC,TTI120815CZ5,41271,11/08/2015,FACTURADO
35,g.velazquez004,11/08/2015,FACTURA,296382.9,IMPARTICIÓN DE MATERIA G3 MATERIA 6 PRODUCTOS LIQUID CAPITAL. IMPARTICIÓN DE LABORATORIO G-2. IMPARTICIÓN DE MATERIA G-2 MATERIA 11 ANÁLISIS DE CRÉDITO. IMPARTICIÓN DE MATERIA G-1 MATERIA 11 ANÁLISIS DE CRÉDITO. IMPARTICIÓN DE LABORATORIO G-1. IMPARTICIÓN DE MATERIA G-3 MATERIA 7 EL PROCESO DE MARKETING. ,EDU,ECC,DOC960723EK2,41247,11/08/2015,FACTURADO
89,g.velazquez004,11/08/2015,FACTURA,22040,"TALLER ""LIDERAZGO ORIENTADO A RESULTADOS"" 4 DE 7.. ",EDU,ECC,GMP980522BZ1,41245,11/08/2015,FACTURADO
537,g.velazquez004,11/08/2015,FACTURA,19645.76,"ESTA FACTURA SUSTITUYE AL FOLIO ECC38981 DE FECHA 28 DE JULIO 2015 POR CONCEPTO DE: EXCEL INTERMEDIO, 2 PARTICIPANTES, 8 HORAS.. ",EDU,ECC,LPE1210198E3,41244,11/08/2015,FACTURADO
3,g.velazquez004,05/08/2015,FACTURA,6380,APLICACIÓN DE EVALUACIONES ESPECIALES: 1 CANDIDATO.. ,EDU,ECC,AAC030707E87,40379,05/08/2015,FACTURADO
77,g.velazquez004,05/08/2015,FACTURA,6728,Aplicación de 4 evaluaciones especiales.. ,EDU,ECC,AIF050114QM3,40378,05/08/2015,FACTURADO
553,g.velazquez004,05/08/2015,FACTURA,83520,CURSO PROFESIONALIZACIÓN INSITUM. ,EDU,ECC,DSR021106AT7,40377,05/08/2015,FACTURADO
552,g.velazquez004,05/08/2015,FACTURA,13456,"CURSO DE ACTUALIZACIÓN DE NIIFS, PARA 2 PERSONAS.. ",EDU,ECC,EPL0806053V4,40376,05/08/2015,FACTURADO
210,g.velazquez004,04/08/2015,FACTURA,39560,CURSO DE INGLES 4 PARTICIPANTES 8 MÓDULOS.. ,EDU,ECC,CRA120531P89,39966,04/08/2015,FACTURADO
540,g.velazquez004,29/07/2015,FACTURA,53517.39,"CURSO TÉCNICAS DE NEGOCIACIÓN (JULIO 2015), DURACIÓN 16 HORAS.. ",EDU,ECC,SAW9808016A3,39159,29/07/2015,FACTURADO
5,g.velazquez004,29/07/2015,FACTURA,32677.2,CURSO DE INDUCCIÓN PARA NUEVOS INTEGRANTES. ORDEN DE COMPRA EBC-2015-2184.. ,EDU,ECC,EBC840801QW6,39152,29/07/2015,FACTURADO
5,g.velazquez004,29/07/2015,FACTURA,913.09,"FOTOCOPIADO PERIODO DE MARZO-ABRIL 2015, ORDEN DE COMPRA EBC-2015-2481. ",EDU,ECC,EBC840801QW6,39151,29/07/2015,FACTURADO
537,g.velazquez004,28/07/2015,FACTURA,19645.76,"Excel Intermedio, 2 participantes, 8 horas.. ",EDU,ECC,LPE1210198E3,38981,28/07/2015,CANCELADO
336,g.velazquez004,28/07/2015,FACTURA,20184,"CURSO DE ACTUALIZACIÓN DE NIIFS, PARA 3 PARTICIPANTES.   OMAR TORRES, EDUARDO ROMERO Y CARLOS CISNEROS.. ",EDU,ECC,BAM121213PE1,38980,28/07/2015,FACTURADO
536,g.velazquez004,28/07/2015,FACTURA,13456,CURSO DE ACTUALIZACIÓN DE NIIFS PARA 2 PERSONAS.. ,EDU,ECC,MCO040123UG8,38979,28/07/2015,FACTURADO
535,g.velazquez004,28/07/2015,FACTURA,6728,"CURSO DE ACTUALIZACIÓN DE NIIFS, PARA 1 PERSONA.  ORDEN DE COMPRA O031646. ",EDU,ECC,SIP040119547,38978,28/07/2015,FACTURADO
121,g.velazquez004,28/07/2015,FACTURA,8120,PROCESO DE CERTIFICACIÓN DE INSTRUCTORES EBC.. ,EDU,ECC,AST961231B69,38950,28/07/2015,FACTURADO
121,g.velazquez004,28/07/2015,FACTURA,28420,PROCESO DE EVALUACIÓN DE INSTRUCTORES EBC.. ,EDU,ECC,AST961231B69,38949,28/07/2015,FACTURADO
464,g.velazquez004,27/07/2015,FACTURA,183648.3,"Impartición de programa de formación institucional, Módulo 1.. ",EDU,ECC,ARG990409TB3,38847,27/07/2015,FACTURADO
531,g.velazquez004,27/07/2015,FACTURA,20184,"CURSO DE ACTUALIZACIÓN DE NIIFS, 3 PERSONAS.. ",EDU,ECC,CGC130404120,38845,27/07/2015,FACTURADO
531,g.velazquez004,27/07/2015,FACTURA,13456,"CURSO DE ACTUALIZACIÓN DE NIIFS, 2 PERSONAS.. ",EDU,ECC,CGC130404120,38844,27/07/2015,FACTURADO
530,g.velazquez004,27/07/2015,FACTURA,26912,"Curso de actualización de NIIFS, 4 personas.. ",EDU,ECC,ZIM990422LY2,38843,27/07/2015,FACTURADO
82,g.velazquez004,21/07/2015,FACTURA,11600,"Esta factura sustituye al folio ECC 347 de fecha 12-Oct-2014 por concepto de: Programa CENEVAL, 7 participantes, duración 192 horas, del 15 de septiembre 2014 al 17 de enero 2015.. ",EDU,ECC,SME741219F83,38194,21/07/2015,FACTURADO
514,g.velazquez004,16/07/2015,FACTURA,49532,"IMPARTICIÓN DEL CURSO ""DISEÑO DE MATERIALES DE CAPACITACIÓN PARA MODALIDAD VIRTUAL"".. ",EDU,ECC,SCC991115JJ8,37572,16/07/2015,FACTURADO
78,g.velazquez004,16/07/2015,FACTURA,75400,CAPACITACIÓN Y CERTIFICACIÓN DE COMPETENCIAS 2015.. ,EDU,ECC,AIL0501146I3,37436,16/07/2015,FACTURADO
76,g.velazquez004,16/07/2015,FACTURA,8212.8,CAPACITACIÓN Y CERTIFICACIÓN DE COMPETENCIAS 2015.. ,EDU,ECC,SAM011217V64,37435,16/07/2015,FACTURADO
77,g.velazquez004,16/07/2015,FACTURA,10904,CAPACITACIÓN Y CERTIFICACIÓN DE COMPETENCIAS 2015.. ,EDU,ECC,AIF050114QM3,37434,16/07/2015,FACTURADO
245,g.velazquez004,14/07/2015,FACTURA,30508,"Operación de Módulo GEFE Regularización, 2 de 2.. ",EDU,ECC,OWI010726LC1,36987,14/07/2015,FACTURADO
245,g.velazquez004,14/07/2015,FACTURA,126092,Operación de curso LTO virtual 1/6.. ,EDU,ECC,OWI010726LC1,36986,14/07/2015,FACTURADO
67,g.velazquez004,13/07/2015,FACTURA,35496,"DESARROLLO DE CONTENIDOS PARA ARTÍCULOS ASPEL, 4 DE 8.. ",EDU,ECC,AME860107KD9,36699,13/07/2015,FACTURADO
508,g.velazquez004,09/07/2015,FACTURA,12311.72,Servicios Administrativos de Capacitación.. ,EDU,ECC,YKI1202167J4,36457,09/07/2015,FACTURADO
508,g.velazquez004,09/07/2015,FACTURA,81200,"Esta factura sustituye al folio ECC33713 de fecha 17 de junio 2015 por concepto de: Curso ""Contraloría Interna en la Entidad Bancaria"" con Duración de 28 horas para 14 participantes, impartido en Mérida, Yucatan.. ",EDU,ECC,YKI1202167J4,36454,09/07/2015,FACTURADO
507,g.velazquez004,09/07/2015,FACTURA,17110,"Esta factura sustituye al folio ECC35573 de fecha 1 de julio 2015, por concepto de Servicios Administrativos de Capacitación (Eventos y Servicios).. ",EDU,ECC,PCM140723MTA,36453,09/07/2015,FACTURADO
507,g.velazquez004,09/07/2015,FACTURA,20938,"Esta factura sustituye al folio ECC35574 de fecha 1 de julio 2015, por concepto de Servicios Administrativos de Capacitación (Eventos y Servicios).. ",EDU,ECC,PCM140723MTA,36452,09/07/2015,FACTURADO
507,g.velazquez004,09/07/2015,FACTURA,15080,"Esta factura sustituye al folio ECC35575 de fecha 1 de julio 2015, por concepto de Servicios Administrativos de Capacitación (Eventos y Servicios).. ",EDU,ECC,PCM140723MTA,36451,09/07/2015,FACTURADO
507,g.velazquez004,09/07/2015,FACTURA,688.57,"Esta factura sustituye al folio ECC35576 de fecha 1 de julio 2015, por concepto de Servicios Administrativos de Capacitación (Eventos y Servicios).. ",EDU,ECC,PCM140723MTA,36450,09/07/2015,FACTURADO
507,g.velazquez004,09/07/2015,FACTURA,322248,"Esta factura sustituye al folio ECC35577 de fecha 1 de julio 2015, por concepto de Curso de preparación para presentación de examen CENEVAL.. ",EDU,ECC,PCM140723MTA,36449,09/07/2015,FACTURADO
3,g.velazquez004,07/07/2015,FACTURA,73080,APLICACIÓN DE EVALUACIONES DE CALIBRACIÓN DE COMPETENCIAS: 14.. ,EDU,ECC,AAC030707E87,36218,07/07/2015,FACTURADO
3,g.velazquez004,07/07/2015,FACTURA,71920,"TALLER DE INTELIGENCIA EMOCIONAL, DURACIÓN 20 HORAS.. ",EDU,ECC,AAC030707E87,36217,07/07/2015,FACTURADO
35,g.velazquez004,02/07/2015,FACTURA,195112,Impartición de Materia Grupo 3 M5 Entorno Financiero.. Impartición de Materia Grupo 2 M10 Atención y Satisfacción de clientes.. Impartición de Materia Grupo 1 M10 Atención y Satisfacción de clientes.. Desarrollo de laboratorio 1.. ,EDU,ECC,DOC960723EK2,35832,02/07/2015,FACTURADO
35,g.velazquez004,02/07/2015,FACTURA,161663.4,Impartición de Materia Grupo 1 M9 El proceso de entrega.. Impartición de Materia Grupo 3 M4 Planeación Estratégica.. Impartición de Materia Grupo 2 M9 El proceso de entrega.. ,EDU,ECC,DOC960723EK2,35831,02/07/2015,FACTURADO
89,g.velazquez004,02/07/2015,FACTURA,33060,"TALLER LIDERAZGO ORIENTADO A RESULTADOS, 3 DE 7.. ",EDU,ECC,GMP980522BZ1,35739,02/07/2015,FACTURADO
3,g.velazquez004,02/07/2015,FACTURA,6380,APLICACIÓN DE EVALUACIONES ESPECIALES: 1 CANDIDATO.. ,EDU,ECC,AAC030707E87,35733,02/07/2015,FACTURADO
497,g.velazquez004,02/07/2015,FACTURA,110200,CURSO DE NEGOCIACIÓN PARA EL CIERRE DE VENTAS.. ,EDU,ECC,BSI061110963,35732,02/07/2015,FACTURADO
287,g.velazquez004,01/07/2015,FACTURA,322248,CURSO DE PREPARACIÓN PARA PRESENTACIÓN DE EXAMEN CENEVAL. ,EDU,ECC,DSA1202093X4,35577,01/07/2015,FACTURADO
287,g.velazquez004,01/07/2015,FACTURA,688.57,Servicios Administrativos de Capacitación (Eventos y Servicios). ,EDU,ECC,DSA1202093X4,35576,01/07/2015,FACTURADO
287,g.velazquez004,01/07/2015,FACTURA,15080,Servicios Administrativos de Capacitación (Eventos y Servicios). ,EDU,ECC,DSA1202093X4,35575,01/07/2015,FACTURADO
287,g.velazquez004,01/07/2015,FACTURA,20938,Servicios Administrativos de Capacitación (Eventos y Servicios). ,EDU,ECC,DSA1202093X4,35574,01/07/2015,FACTURADO
287,g.velazquez004,01/07/2015,FACTURA,17110,Servicios Administrativos de Capacitación (Eventos y Servicios). ,EDU,ECC,DSA1202093X4,35573,01/07/2015,FACTURADO
245,g.velazquez004,29/06/2015,FACTURA,8839.2,Operación de módulo GEFE Regularización 1 de 2.. ,EDU,ECC,OWI010726LC1,35220,29/06/2015,FACTURADO
245,g.velazquez004,29/06/2015,FACTURA,49160.8,Operación de curso LTO presencial 2 de 2.. ,EDU,ECC,OWI010726LC1,35219,29/06/2015,FACTURADO
468,g.velazquez004,24/06/2015,FACTURA,78300,"DESARROLLO DE CONTENIDOS, MÓDULOS A, B Y C.. ",EDU,ECC,TMS010508RX0,34829,24/06/2015,FACTURADO
464,g.velazquez004,23/06/2015,FACTURA,8856.6,Servicios Administrativos de Capacitación.. ,EDU,ECC,ARG990409TB3,34578,23/06/2015,FACTURADO
78,g.velazquez004,22/06/2015,FACTURA,82870.4,Capacitación y certificación de competencias 2015.. ,EDU,ECC,AIL0501146I3,34518,22/06/2015,FACTURADO
77,g.velazquez004,22/06/2015,FACTURA,61480,Capacitación y certificación de competencias 2015.. ,EDU,ECC,AIF050114QM3,34517,22/06/2015,FACTURADO
304,g.velazquez004,22/06/2015,FACTURA,150000.18,"Curso de crédito para la división de agronegocios, 2 grupos. Del  1 de junio al 13 de agosto 2015.. ",EDU,ECC,BMI9312038R8,34477,22/06/2015,FACTURADO
129,g.velazquez004,17/06/2015,FACTURA,81200,"CURSO ""CONTRALORÍA INTERNA EN LA ENTIDAD BANCARIA"" CON DURACIÓN DE 28 HORAS PARA 14 PARTICIPANTES, IMPARTIDO EN MÉRIDA , YUCATÁN.. ",EDU,ECC,FRD1907237E7,33713,17/06/2015,FACTURADO
162,g.velazquez004,11/06/2015,FACTURA,123929.84,Desarrollo Multimedia (Módulo empresario y contador).. ,EDU,ECC,COF9807152LA,32491,11/06/2015,FACTURADO
67,g.velazquez004,11/06/2015,FACTURA,35496,"Desarrollo de contenidos para artículos Aspel, 3 de 8.. ",EDU,ECC,AME860107KD9,32412,11/06/2015,FACTURADO
446,g.velazquez004,10/06/2015,FACTURA,31320,"IMPARTICIÓN CURSO: IMPUESTOS COMERCIO EXTERIOR, OC4500909827 - SALTILLO.. ",EDU,ECC,DMA990408TQ5,32316,10/06/2015,FACTURADO
446,g.velazquez004,10/06/2015,FACTURA,31320,"IMPARTICIÓN CURSO: IMPUESTOS COMERCIO EXTERIOR, OC4500909819 - SANTIAGO.. ",EDU,ECC,DMA990408TQ5,32315,10/06/2015,FACTURADO
245,g.velazquez004,09/06/2015,FACTURA,27399.2,"Operación del curso LTO presencial, 1 de 2.. ",EDU,ECC,OWI010726LC1,32280,09/06/2015,FACTURADO
245,g.velazquez004,09/06/2015,FACTURA,222000.8,"Operación de Capacitación GEFE, 4 Grupos.. ",EDU,ECC,OWI010726LC1,32279,09/06/2015,FACTURADO
162,g.velazquez004,03/06/2015,FACTURA,49613.2,"Desarrollo Multimedia, Actualización de contenidos (30% diseño multimedia). ",EDU,ECC,COF9807152LA,31824,03/06/2015,FACTURADO
5,g.velazquez004,03/06/2015,FACTURA,32677.2,"CURSO DE INDUCCIÓN PARA NUEVOS INTEGRANTES PROMOCIÓN DE LOS CAMPUS SEGUNDO MODULO QUE SE IMPARTE,NO SE TIENE RELACIÓN, FECHAS DE PAGO 25 MAYO $28,170.00  22 JUNIO $28,170.00. ORDEN DE COMPRA EBC-2015-2184. ",EDU,ECC,EBC840801QW6,31703,03/06/2015,FACTURADO
287,g.velazquez004,01/06/2015,FACTURA,476180,Esta factura sustituye al folio ECC31279 de fecha 28-05-2015 por concepto de: DIPLOMADO LÍDERES EN DESARROLLO.. ,EDU,ECC,DSA1202093X4,31533,01/06/2015,FACTURADO
287,g.velazquez004,01/06/2015,FACTURA,322364,Esta factura sustituye al folio ECC31278 de fecha 28-05-2015 por concepto de: CURSO DE PREPARACIÓN PARA PRESENTACIÓN DE EXAMEN CENEVAL.. ,EDU,ECC,DSA1202093X4,31532,01/06/2015,FACTURADO
287,g.velazquez004,28/05/2015,FACTURA,476180,DIPLOMADO LÍDERES EN DESARROLLO.. ,EDU,ECC,DSA1202093X4,31279,28/05/2015,CANCELADO
287,g.velazquez004,28/05/2015,FACTURA,322364,CURSO DE PREPARACIÓN PARA PRESENTACIÓN DE EXAMEN CENEVAL.. ,EDU,ECC,DSA1202093X4,31278,28/05/2015,CANCELADO
89,g.velazquez004,25/05/2015,FACTURA,33060,"TALLER LIDERAZGO ORIENTADO A RESULTADOS, 2 DE 7.. ",EDU,ECC,GMP980522BZ1,31048,25/05/2015,FACTURADO
245,g.velazquez004,25/05/2015,FACTURA,165532,"OPERACIÓN DE CAPACITACIÓN GEFE, 4 GRUPOS 4 DE 6.. ",EDU,ECC,OWI010726LC1,31046,25/05/2015,FACTURADO
5,g.velazquez004,21/05/2015,FACTURA,20177.39,DUPLICACIÓN DE MATERIALES MARZO-ABRIL 2015 ORDEN DE COMPRA EBC-2015-2073. DUPLICACIÓN DE MATERIALES-ENERO-FEBRERO-MARZO  ORDEN DE COMPRA EBC-2015-1785. ,EDU,ECC,EBC840801QW6,30840,21/05/2015,FACTURADO
407,g.velazquez004,20/05/2015,FACTURA,74240,CURSO DE FINANZAS 1 DE 2.. CURSO DE CRÉDITO 1 DE 2.. ,EDU,ECC,DCS150115331,30577,20/05/2015,FACTURADO
164,g.velazquez004,19/05/2015,FACTURA,45657.6,Impartición del Taller Habilidades Gerenciales.. ,EDU,ECC,AST090619QJ8,30079,19/05/2015,CANCELADO
245,g.velazquez004,19/05/2015,FACTURA,75400,"Operación de capacitación GEFE, 4 Grupos, 3 de 6.. ",EDU,ECC,OWI010726LC1,30078,19/05/2015,FACTURADO
78,g.velazquez004,15/05/2015,FACTURA,139200,"Capacitación y Certificación de Competencias 2015, 2 de 5.. ",EDU,ECC,AIL0501146I3,29353,15/05/2015,FACTURADO
5,g.velazquez004,13/05/2015,FACTURA,1385.68,"Fotocopiado Enero 23 a 22 de Marzo, Orden de compra EBC-2015-1487. Copias Periodo del 22-02-15 al 22-03-15 Orden de Compra EBC-2015-1421.. ",EDU,ECC,EBC840801QW6,28953,13/05/2015,FACTURADO
245,g.velazquez004,11/05/2015,FACTURA,174000,"Operación de capacitación GEFE, 4 Grupos, 1 de 6.. ",EDU,ECC,OWI010726LC1,28753,11/05/2015,FACTURADO
67,g.velazquez004,11/05/2015,FACTURA,35496,"Desarrollo de contenidos para artículos Aspel, 2 de 8.. ",EDU,ECC,AME860107KD9,28751,11/05/2015,FACTURADO
5,g.velazquez004,06/05/2015,FACTURA,44740.04,"CURSO DE INDUCCIÓN PARA NUEVOS INTEGRANTES DE PROMOCIÓN DE LOS CAMPUS, ORDEN DE COMPRA EBC-2015-39. ",EDU,ECC,EBC840801QW6,28506,06/05/2015,FACTURADO
379,g.velazquez004,05/05/2015,FACTURA,57188,Curso de preparación para presentación de examen CENEVAL. ,EDU,ECC,OEA1206084U8,28425,05/05/2015,FACTURADO
287,g.velazquez004,05/05/2015,FACTURA,64032,Curso de preparación para presentación de examen CENEVAL. ,EDU,ECC,DSA1202093X4,28424,05/05/2015,FACTURADO
287,g.velazquez004,05/05/2015,FACTURA,113680,Curso de preparación para presentación de examen CENEVAL. ,EDU,ECC,DSA1202093X4,28423,05/05/2015,FACTURADO
287,g.velazquez004,05/05/2015,FACTURA,153004,Curso de preparación para presentación de examen CENEVAL. ,EDU,ECC,DSA1202093X4,28422,05/05/2015,FACTURADO
287,g.velazquez004,05/05/2015,FACTURA,256476,Curso de preparación para presentación de examen CENEVAL. ,EDU,ECC,DSA1202093X4,28421,05/05/2015,FACTURADO
375,g.velazquez004,04/05/2015,FACTURA,31320,CURSO DE INDUCCIÓN AL MERCADO DE VALORES.. ,EDU,ECC,FNP070401RN9,28298,04/05/2015,FACTURADO
353,g.velazquez004,24/04/2015,FACTURA,106720,"Curso de Capacitación ""Régimen fiscal de sueldos y salarios"".. ",EDU,ECC,ANG131007538,27445,24/04/2015,FACTURADO
245,g.velazquez004,22/04/2015,FACTURA,307400,"Operación de capacitación GEFE, 7 grupos, 1 de 6.. ",EDU,ECC,OWI010726LC1,27269,22/04/2015,FACTURADO
342,g.velazquez004,20/04/2015,FACTURA,266800,"DIPLOMADO ""ASESOR DE ESTRATEGIAS DE NEGOCIOS"". ",EDU,ECC,LAM040513PXA,26948,20/04/2015,FACTURADO
35,g.velazquez004,20/04/2015,FACTURA,161663.4,"Impartición de Materia Grupo 2, El proceso de la venta. Impartición de Materia Grupo 1 , El proceso de la venta. Impartición de Materia Grupo 3, Procesos de Apoyo. ",EDU,ECC,DOC960723EK2,26945,20/04/2015,FACTURADO
162,g.velazquez004,16/04/2015,FACTURA,29580,"Diseño instruccional, Módulo empresario y contador.. ",EDU,ECC,COF9807152LA,26218,16/04/2015,FACTURADO
287,g.velazquez004,15/04/2015,FACTURA,11333.2,Esta factura sustituye al folio ECC22507 de fecha 11-03-2015 por concepto de: Diplomado líderes en desarrollo 4° Gen.. ,EDU,ECC,DSA1202093X4,25805,15/04/2015,FACTURADO
287,g.velazquez004,15/04/2015,FACTURA,6298.8,Esta factura sustituye al folio ECC22506 de fecha 11-03-2015 por concepto de: Diplomado líderes en desarrollo 4° Gen.. ,EDU,ECC,DSA1202093X4,25804,15/04/2015,FACTURADO
287,g.velazquez004,15/04/2015,FACTURA,61688.8,Esta factura sustituye al folio ECC22505 de fecha 11-03-2015 por concepto de: Diplomado líderes en desarrollo 4° Gen.. ,EDU,ECC,DSA1202093X4,25803,15/04/2015,FACTURADO
287,g.velazquez004,15/04/2015,FACTURA,121997.2,Esta factura sustituye al folio ECC22504 de fecha 11-03-2015 por concepto de: Diplomado líderes en desarrollo 4° Gen.. ,EDU,ECC,DSA1202093X4,25802,15/04/2015,FACTURADO
287,g.velazquez004,15/04/2015,FACTURA,274862,Esta factura sustituye al folio ECC22503 de fecha 11-03-2015 por concepto de: Diplomado líderes en desarrollo 4° Gen.. ,EDU,ECC,DSA1202093X4,25801,15/04/2015,FACTURADO
89,g.velazquez004,15/04/2015,FACTURA,22040,"Taller ""Liderazgo orientado a resultados"", 1 de 7.. ",EDU,ECC,GMP980522BZ1,25787,15/04/2015,FACTURADO
89,g.velazquez004,14/04/2015,FACTURA,4408,"Esta factura sustituye al folio ECC368 de fecha 16-12-2014 por concepto de: Evaluación de potencial, aplicación para una persona.. ",EDU,ECC,GMP980522BZ1,25573,14/04/2015,FACTURADO
135,g.velazquez004,14/04/2015,FACTURA,79924,"Esta factura sustituye al folio ECOR88248 de fecha 11-06-2014 por concepto de: Curso de preparación CENEVAL, 2 de 3.. ",EDU,ECC,ICO82051786A,25572,14/04/2015,FACTURADO
3,g.velazquez004,09/04/2015,FACTURA,89175,Taller formación de facilitadores.. ,EDU,ECC,AAC030707E87,25259,09/04/2015,FACTURADO
67,g.velazquez004,07/04/2015,FACTURA,35496,"Desarrollo de Contenidos para artículos, 1 de 8.. ",EDU,ECC,AME860107KD9,24981,07/04/2015,FACTURADO
5,g.velazquez004,24/03/2015,FACTURA,11858.86,FOTOCOPIADO NOVIEMBRE 2014 A ENERO 2015  OC EBC-2015-1019. DUPLICACIÓN DE MATERIALES PARA PROFESORES-DICIEMBRE 2014 ENERO 2015 OC EBC-2015-802. ,EDU,ECC,EBC840801QW6,24434,24/03/2015,FACTURADO
304,g.velazquez004,24/03/2015,FACTURA,248472,GASTO POR IMPLEMENTACIÓN DEL CURSO DE CRÉDITO PARA 45 PARTICIPANTES CON DURACIÓN  DE 36 HORAS.. ,EDU,ECC,BMI9312038R8,24430,24/03/2015,FACTURADO
78,g.velazquez004,19/03/2015,FACTURA,36516.8,"CAPACITACIÓN Y CERTIFICACIÓN DE COMPETENCIAS 2015, 1 DE 10.. ",EDU,ECC,AIL0501146I3,24101,19/03/2015,FACTURADO
76,g.velazquez004,19/03/2015,FACTURA,11600,ACREDITACIÓN DE COMPETENCIAS: RED Y LIDERAZGO.. ,EDU,ECC,SAM011217V64,24100,19/03/2015,FACTURADO
77,g.velazquez004,19/03/2015,FACTURA,58000,CAPACITACIÓN Y CERTIFICACIÓN DE COMPETENCIAS 2015  1 DE 10.. ,EDU,ECC,AIF050114QM3,24098,19/03/2015,FACTURADO
287,g.velazquez004,11/03/2015,FACTURA,11333.2,DIPLOMADO LÍDERES EN DESARROLLO 4°GEN.. ,EDU,ECC,DSA1202093X4,22507,11/03/2015,FACTURADO
287,g.velazquez004,11/03/2015,FACTURA,6298.8,DIPLOMADO LÍDERES EN DESARROLLO 4°GEN. ,EDU,ECC,DSA1202093X4,22506,11/03/2015,FACTURADO
287,g.velazquez004,11/03/2015,FACTURA,61688.8,DIPLOMADO LÍDERES EN DESARROLLO 4°GEN.. ,EDU,ECC,DSA1202093X4,22505,11/03/2015,FACTURADO
287,g.velazquez004,11/03/2015,FACTURA,121997.2,DIPLOMADO LÍDERES EN DESARROLLO 4° GEN.. ,EDU,ECC,DSA1202093X4,22504,11/03/2015,FACTURADO
287,g.velazquez004,11/03/2015,FACTURA,274862,DIPLOMADO LÍDERES EN DESARROLLO 4° GEN.. ,EDU,ECC,DSA1202093X4,22503,11/03/2015,FACTURADO
35,g.velazquez004,05/03/2015,FACTURA,215551.2,G2 Materia 7 Productos. G3 Materia 1 Arquitectura empresarial. G3 Materia 2 Cadena de Valor. G1 Materia 7 Productos. ,EDU,ECC,DOC960723EK2,22096,05/03/2015,FACTURADO
3,g.velazquez004,03/03/2015,FACTURA,17835,"Curso administración de proyectos, Sesión adicional de 5 horas.. ",EDU,ECC,AAC030707E87,21233,03/03/2015,FACTURADO
98,g.velazquez004,24/02/2015,FACTURA,111360,Dirección: Pensiones Privadas ; Programa: Comunicación Efectiva en Ventas y Calidad en el Servicio ; Número de Participantes: 19 ; Duración del Programa: 32 horas.. ,EDU,ECC,AXX970225GL0,20038,24/02/2015,FACTURADO
3,g.velazquez004,19/02/2015,FACTURA,89175,Curso de Administración de Proyectos. ,EDU,ECC,AAC030707E87,718,19/02/2015,FACTURADO
